,页面网址,酒店名称,评论ID,评论日期,content,clean_content_new
397,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Fendy S,22-Mar,"""ask for the pool view""",ask pool view
398,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,jimmy_stef,22-Mar,"""

tips for other traveller choose room on a high floor""",tips traveller choose  high floor
399,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Stephen R,22-Mar,"""Tip: the resort used to rent scooters but no longer offer this service. Rent in advance!""",tip  used rent scooters longer offer service rent advance
400,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Yanni I,22-Mar,"""Close to lift""",close lift
401,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,lioni,22-Mar,"""Come earlier to enjoy many activities""",come earlier enjoy many activities
402,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Ivansius L,22-Mar,"""Highest Floor for Best View""",highest floor best view
403,https://www.tripadvisor.com.sg/Hotel_Review-g15213439-d7907965-Reviews-Padma_Resort_Ubud-Puhu_Payangan_Gianyar_Regency_Bali.html,Padma Resort Ubud,Clemens Susilo,22-Mar,"""Activities very good!""",activities good
404,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Ben,Yesterday,"""Don’t be afraid to eat at the local Warungs and look around for spa deals. Prices so low, amazing value!""", afraid eat local warungs look around spa deals prices low amazing value
405,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,ajgraf,23-Mar,"""perfect location, quiet, within walking distance (1km) to main road.""",perfect location quiet within walking distance 1km  road
406,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,P W,23-Mar,"""Great place to stay!""",great place stay
407,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Helen K,23-Mar,"""Book the rice paddy view room for a separate bathroom rather than a curtain in the room""",book rice paddy view  separate bathroom rather curtain 
408,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,LOTD366,23-Mar,"""Traffic is very busy so be careful walking around""",traffic busy careful walking around
409,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,,,,
410,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Punit V,23-Feb,"""Easy access to shopping and great restaurants""",easy access shopping great restaurants
411,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Monika J,23-Feb,"""Just enjoy the place � """,enjoy place
412,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,wen,23-Feb,"""Try to request for a non connecting room""", request non connecting 
413,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Nicoleie22,23-Feb,"""Book jungle view rooms and spa treatment in advance.""",book jungle view  spa treatment advance
414,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Trish D,23-Feb,"""You must add 21% service tax to everything ..hopefully staff are getting the tips !!""", add service tax everything hopefully staff getting tips
415,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Sonia,23-Feb,"""such a beautiful rooftop pool! also get a balinese massage, you won’t regret ��""",beautiful rooftop pool   balinese massage  regret
416,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,YOONSUN J,23-Feb,"""From the rice field view rooms, you can enjoy the front yard and feel open!""",rice field view  enjoy front yard feel open
417,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Nancy P,22-Dec,"""An hour & a half from the airport but absolutely worth it.""",hour half airport absolutely worth
418,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Cassandra B,22-Dec,"""Try watch the sunset from the pool. You will love it! """, watch sunset pool love
419,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Julia T,22-Nov,"""This hotel is suitable for honeymoon""", suitable honeymoon
420,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Titus,22-Nov,"""If you can afford a jungle view, I'd highly recommend it.""",afford jungle view highly recommend
421,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,TheLeaderFiles,22-Oct,"""Climate is cooler in the hills of Ubud, but rain can be intense. The rain has a cooling effect and is beautiful, so make sure you enjoy it from where ever you stop. � """,climate cooler hills  rain intense rain cooling effect beautiful make sure enjoy ever stop
422,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Nicholas S,22-Oct,"""Balcony with access to rice fields from your room was really nice""",balcony access rice fields   nice
423,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,ChampagneLover,22-Oct,"""This hotel is for travelers who wish to relax.""", travelers wish relax
424,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Holly F,22-Oct,"""10min walk into town but we liked being removed from the hustle and bustle, Bisma St has excellent restaurants.""",10min walk town liked removed hustle bustle  st excellent restaurants
425,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,RAdu-Bonsra,22-Oct,"""This hotel is a short walk from the sacred monkey Forrest. Great location near some very nice restaurants. Check out Chora!""", short walk sacred monkey forrest great location near nice restaurants check chora
426,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Gemma S,22-Oct,"""Bring good walking shoes""", good walking shoes
427,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Nori,22-Sep,"""Don’t hesitate to book!""", hesitate book
428,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Rebekah17,22-Aug,"""The rice fields are harvested in August- just an FYI""",rice fields harvested august fyi
429,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Barry W,22-Jul,"""Go for the deluxe room.""", deluxe 
430,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,mmm,22-Jul,"""ATMs and convenience stores within easy walk of the hotel. Taxis are cheaper 100m from the hotel - the one closest is 2x more.""",atms convenience stores within easy walk  taxis cheaper 100m   closest 2x
431,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Edelia Gloria H,22-Jul,"""Be careful on a busy time because a little traffic in the narrow street (if you travel w/ a car) and also the location hotel is about 1-2 km far from the main street.""",careful busy  little traffic narrow street travel w car  location  km far  street
432,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Alex Y,22-Jun,"""Walking shoes are a must! And always bring a spare change of clothes and small towel for that spontaneous swim in the waterfall or river!""",walking shoes  always  spare change clothes small towel spontaneous swim waterfall river
433,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Simon,22-Jun,"""Good location close to The main streets in Ubud""",good location close  streets 
434,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Teck T,22-Jun,"""Use the pool in the morning, around 7-8am. It’s quiet and usually empty.

Rooms on the higher floors with a jungle view are the best.""",use pool morning around 8am  quiet usually empty  higher floors jungle view best
435,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Ivo,22-May,"""Rent a scooter to explorer the area of Ubud""",rent scooter explorer area 
436,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Jamie H,22-May,"""Definitely check out the breakfast / restaurant. The infinity pool is awesome.""",definitely check breakfast restaurant infinity pool awesome
437,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Malcolm W,22-May,"""Ask for Gede to drive you - very good driver who looked after us on our private tour to Tegalalang Rice Terraces!""",ask gede drive good driver looked  private tour tegalalang rice terraces
438,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Kevin W,22-Apr,"""The views of the suites onto the rice field are gorgeous.""",views suites onto rice field gorgeous
439,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Darren,22-Mar,"""Use grab or have a car/bike""",use grab car bike
440,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,heggieNK,22-Mar,"""Parking available.""",parking available
441,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Sandra N,22-Feb,"""It is further inside Jalan Bisma""",inside jalan 
442,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,JZ,22-Feb,"""Not so much sunbeds""",much sunbeds
443,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Jon and Ste,21-Dec,"""Not ideal if you want to be in the city center.""",ideal  city center
444,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Mindaugas D,21-Nov,"""Grab a scooter if you want to go around.""",grab scooter   around
445,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Koen R,21-Oct,"""Ricefield view rooms are nice """,ricefield view  nice
446,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,worldtraveler909582,21-Oct,"""Jungle view is great""",jungle view great
447,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Putri Kusuma,21-Aug,"""Second floor was better""",second floor better
448,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Thomas G,21-Aug,"""You may check their website for special deals""",may check website special deals
449,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Steve S,21-Jun,"""They have jungle view suites ;)""",jungle view suites
450,https://www.tripadvisor.com.sg/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma_Ubud-Ubud_Gianyar_Regency_Bali.html,Adiwana Bisma Ubud,Dhimas Y Satria,20-Aug,"""The view from a second floor room is magnificent, with a rice terrace from your balcony""",view second floor  magnificent rice terrace balcony
